Documento de compras;Item;Centro;Recebimto.concluído;Ano doc.material;Ctg.de histórico de pedido;Doc.material;Item doc.material;Criado por;Referência;Tipo de movimento;Data de lançamento;Quantidade;UM pedido;Qtd.em UPP;Unid.prç.pedido;Montante em MI;Moeda interna;Montante;Moeda;Texto breve;Valor compensação EM/EF em moeda interna;Estq.bloq.EM UMP;Qtd.EM/EstqBlq.UMPP;Exercício documento referência;Documento referência;Item doc.referência;Valor da fatura;Material;Estorno EM apesar EF;Quantidade;Tipo de operação;Data do documento;Data de entrada;Cód.débito/crédito;Código de imposto;Ctg.doc.compras;EM/EF valor compensação em ME;Valor fatura em ME
4500882715;20;2681;;2025;Q;5501332363;1;RPA08CPG;157724;;15/05/2025;106.882,920;PEÇ;106.882,920;PEÇ;102.981,69;BRL;102.981,69;BRL;FATURAMENTO DIRETO;102.981,69;0,000;0,000;2025;5002408987;1;102.981,69;504350;;0,000;2;05/05/2025;15/05/2025;S;R1;F;102.981,69;102.981,69
4500882715;20;2681;;2025;Q;5501332364;1;RPA08CPG;157349;;15/05/2025;136.506,140;PEÇ;136.506,140;PEÇ;131.523,67;BRL;131.523,67;BRL;FATURAMENTO DIRETO;131.523,67;0,000;0,000;2025;5002409001;1;131.523,67;504350;;0,000;2;28/04/2025;15/05/2025;S;R1;F;131.523,67;131.523,67
4500882715;20;2681;;2025;Q;5501332519;1;RPA08CPG;158159;;15/05/2025;127.243,660;PEÇ;127.243,660;PEÇ;122.599,27;BRL;122.599,27;BRL;FATURAMENTO DIRETO;122.599,27;0,000;0,000;2025;5002409006;1;122.599,27;504350;;0,000;2;12/05/2025;15/05/2025;S;R1;F;122.599,27;122.599,27
4500882715;20;2681;;2025;Q;5501336003;1;RPA08CPG;158589;;24/05/2025;51.317,460;PEÇ;51.317,460;PEÇ;49.444,37;BRL;49.444,37;BRL;FATURAMENTO DIRETO;49.444,37;0,000;0,000;2025;5002413129;1;49.444,37;504350;;0,000;2;19/05/2025;24/05/2025;S;R1;F;49.444,37;49.444,37
4500882715;20;2681;;2025;Q;5501337557;1;RPA08CPG;159046;;01/06/2025;48.658,700;PEÇ;48.658,700;PEÇ;46.882,66;BRL;46.882,66;BRL;FATURAMENTO DIRETO;46.882,66;0,000;0,000;2025;5002414551;1;46.882,66;504350;;0,000;2;26/05/2025;31/05/2025;S;R1;F;46.882,66;46.882,66
4500882715;20;2681;;2025;Q;5501342489;1;RPA08CPG;160059;;11/06/2025;90.829,800;PEÇ;90.829,800;PEÇ;87.514,51;BRL;87.514,51;BRL;FATURAMENTO DIRETO;87.514,51;0,000;0,000;2025;5002419583;1;87.514,51;504350;;0,000;2;09/06/2025;11/06/2025;S;R1;F;87.514,51;87.514,51
4500882715;20;2681;;2025;Q;5501355154;1;RPA08CPG;162035;;14/07/2025;34.129,860;PEÇ;34.129,860;PEÇ;32.884,12;BRL;32.884,12;BRL;FATURAMENTO DIRETO;32.884,12;0,000;0,000;2025;5002432425;1;32.884,12;504350;;0,000;2;07/07/2025;14/07/2025;S;R1;F;32.884,12;32.884,12
4500882715;20;2681;;2025;Q;5501362057;1;RPA08CPG;163339;;01/08/2025;103.360,610;PEÇ;103.360,610;PEÇ;99.587,95;BRL;99.587,95;BRL;FATURAMENTO DIRETO;99.587,95;0,000;0,000;2025;5002439614;1;99.587,95;504350;;0,000;2;28/07/2025;01/08/2025;S;R1;F;99.587,95;99.587,95
4500882715;20;2681;;2025;Q;5501362157;1;RPA08CPG;163191;;01/08/2025;102.084,670;PEÇ;102.084,670;PEÇ;98.358,58;BRL;98.358,58;BRL;FATURAMENTO DIRETO;98.358,58;0,000;0,000;2025;5002439741;1;98.358,58;504350;;0,000;2;24/07/2025;02/08/2025;S;R1;F;98.358,58;98.358,58
4500882715;20;2681;;2025;Q;5501362175;1;RPA08CPG;163007;;01/08/2025;30.451,960;PEÇ;30.451,960;PEÇ;29.340,46;BRL;29.340,46;BRL;FATURAMENTO DIRETO;29.340,46;0,000;0,000;2025;5002439786;1;29.340,46;504350;;0,000;2;22/07/2025;02/08/2025;S;R1;F;29.340,46;29.340,46
4500882715;20;2681;;2025;Q;5501367008;1;RPA08CPG;164156;;15/08/2025;55.272,590;PEÇ;55.272,590;PEÇ;53.255,14;BRL;53.255,14;BRL;FATURAMENTO DIRETO;53.255,14;0,000;0,000;2025;5002444245;1;53.255,14;504350;;0,000;2;11/08/2025;15/08/2025;S;R1;F;53.255,14;53.255,14
4500882715;30;2681;;2025;Q;5501339399;1;RPA08CPG;159530;;05/06/2025;161.596,960;PEÇ;161.596,960;PEÇ;155.698,67;BRL;155.698,67;BRL;FATURAMENTO DIRETO;155.698,67;0,000;0,000;2025;5002416531;1;155.698,67;504350;;0,000;2;02/06/2025;05/06/2025;S;R1;F;155.698,67;155.698,67
4500882715;30;2681;;2025;Q;5501347113;1;RPA08CPG;160638;;20/06/2025;114.611,950;PEÇ;114.611,950;PEÇ;110.428,61;BRL;110.428,61;BRL;FATURAMENTO DIRETO;110.428,61;0,000;0,000;2025;5002424681;1;110.428,61;504350;;0,000;2;16/06/2025;20/06/2025;S;R1;F;110.428,61;110.428,61
4500882715;30;2681;;2025;Q;5501349928;1;RPA08CPG;161112;;02/07/2025;106.224,130;PEÇ;106.224,130;PEÇ;102.346,95;BRL;102.346,95;BRL;FATURAMENTO DIRETO;102.346,95;0,000;0,000;2025;5002427402;1;102.346,95;504350;;0,000;2;23/06/2025;02/07/2025;S;R1;F;102.346,95;102.346,95
4500882715;30;2681;;2025;Q;5501351406;1;RPA08CPG;161548;;04/07/2025;37.576,960;PEÇ;37.576,960;PEÇ;36.205,40;BRL;36.205,40;BRL;FATURAMENTO DIRETO;36.205,40;0,000;0,000;2025;5002428835;1;36.205,40;504350;;0,000;2;30/06/2025;04/07/2025;S;R1;F;36.205,40;36.205,40
4500882715;30;2681;;2025;Q;5501366999;1;RPA08CPG;163868;;15/08/2025;196.113,060;PEÇ;196.113,060;PEÇ;188.954,93;BRL;188.954,93;BRL;FATURAMENTO DIRETO;188.954,93;0,000;0,000;2025;5002444195;1;188.954,93;504350;;0,000;2;05/08/2025;15/08/2025;S;R1;F;188.954,93;188.954,93
4500882715;30;2681;;2025;Q;5501368795;1;RPA08CPG;164655;;21/08/2025;96.941,950;PEÇ;96.941,950;PEÇ;93.403,57;BRL;93.403,57;BRL;FATURAMENTO DIRETO;93.403,57;0,000;0,000;2025;5002446374;1;93.403,57;504350;;0,000;2;18/08/2025;21/08/2025;S;R1;F;93.403,57;93.403,57
4500882715;30;2681;;2025;Q;5501372474;2;RPA08CPG;164989;;01/09/2025;68.570,480;PEÇ;68.570,480;PEÇ;66.067,66;BRL;66.067,66;BRL;FATURAMENTO DIRETO;66.067,66;0,000;0,000;2025;5002450128;2;66.067,66;504350;;0,000;2;25/08/2025;02/09/2025;S;R1;F;66.067,66;66.067,66
4500882715;40;2681;;2025;Q;5501373590;1;RPA08CPG;165342;;04/09/2025;75.827,960;PEÇ;75.827,960;PEÇ;73.060,24;BRL;73.060,24;BRL;FATURAMENTO DIRETO;73.060,24;0,000;0,000;2025;5002451310;1;73.060,24;504350;;0,000;2;01/09/2025;04/09/2025;S;R1;F;73.060,24;73.060,24
4500882732;10;2641;;2025;Q;5501337545;1;RPA08CPG;39902;;01/06/2025;21.400,000;PEÇ;21.400,000;PEÇ;21.400,00;BRL;21.400,00;BRL;FATURAMENTO DIRETO;21.400,00;0,000;0,000;2025;5002414532;1;21.400,00;504350;;0,000;2;26/05/2025;31/05/2025;S;C0;F;21.400,00;21.400,00
4500882732;10;2641;;2025;Q;5501337938;1;RPA08CPG;40004;;02/06/2025;26.750,000;PEÇ;26.750,000;PEÇ;26.750,00;BRL;26.750,00;BRL;FATURAMENTO DIRETO;26.750,00;0,000;0,000;2025;5002415001;1;26.750,00;504350;;0,000;2;30/05/2025;02/06/2025;S;C0;F;26.750,00;26.750,00
4500882732;10;2641;;2025;Q;5501342440;1;RPA08CPG;40189;;11/06/2025;27.250,000;PEÇ;27.250,000;PEÇ;27.250,00;BRL;27.250,00;BRL;FATURAMENTO DIRETO;27.250,00;0,000;0,000;2025;5002419563;1;27.250,00;504350;;0,000;2;06/06/2025;11/06/2025;S;C0;F;27.250,00;27.250,00
4500882732;10;2641;;2025;Q;5501342486;1;RPA08CPG;40179;;11/06/2025;37.450,000;PEÇ;37.450,000;PEÇ;37.450,00;BRL;37.450,00;BRL;FATURAMENTO DIRETO;37.450,00;0,000;0,000;2025;5002419609;1;37.450,00;504350;;0,000;2;06/06/2025;11/06/2025;S;C0;F;37.450,00;37.450,00
4500882732;10;2641;;2025;Q;5501342957;1;RPA08CPG;40265;;12/06/2025;55.500,000;PEÇ;55.500,000;PEÇ;55.500,00;BRL;55.500,00;BRL;FATURAMENTO DIRETO;55.500,00;0,000;0,000;2025;5002420183;1;55.500,00;504350;;0,000;2;11/06/2025;12/06/2025;S;C0;F;55.500,00;55.500,00
4500882732;10;2641;;2025;Q;5501349816;1;RPA08CPG;40524;;01/07/2025;5.918,230;PEÇ;5.918,230;PEÇ;5.918,23;BRL;5.918,23;BRL;FATURAMENTO DIRETO;5.918,23;0,000;0,000;2025;5002427276;1;5.918,23;504350;;0,000;2;25/06/2025;02/07/2025;S;C0;F;5.918,23;5.918,23
4500882732;20;2641;;2025;Q;5501332955;1;RPA08CPG;39648;;16/05/2025;8.130,000;PEÇ;8.130,000;PEÇ;8.130,00;BRL;8.130,00;BRL;FATURAMENTO DIRETO;8.130,00;0,000;0,000;2025;5002409600;1;8.130,00;504350;;0,000;2;13/05/2025;16/05/2025;S;C0;F;8.130,00;8.130,00
4500882732;20;2641;;2025;Q;5501332956;1;RPA08CPG;39738;;16/05/2025;16.740,000;PEÇ;16.740,000;PEÇ;16.740,00;BRL;16.740,00;BRL;FATURAMENTO DIRETO;16.740,00;0,000;0,000;2025;5002409590;1;16.740,00;504350;;0,000;2;15/05/2025;16/05/2025;S;C0;F;16.740,00;16.740,00
4500882732;20;2641;;2025;Q;5501337614;1;RPA08CPG;39892;;01/06/2025;8.025,000;PEÇ;8.025,000;PEÇ;8.025,00;BRL;8.025,00;BRL;FATURAMENTO DIRETO;8.025,00;0,000;0,000;2025;5002414576;1;8.025,00;504350;;0,000;2;23/05/2025;31/05/2025;S;C0;F;8.025,00;8.025,00
4500882732;20;2641;;2025;Q;5501352008;1;RPA08CPG;16017;;07/07/2025;31.004,530;PEÇ;31.004,530;PEÇ;31.004,53;BRL;31.004,53;BRL;FATURAMENTO DIRETO;31.004,53;0,000;0,000;2025;5002429412;1;31.004,53;504350;;0,000;2;03/07/2025;07/07/2025;S;C0;F;31.004,53;31.004,53
4500882732;20;2641;;2025;Q;5501352761;1;RPA08CPG;16021;;08/07/2025;5.019,240;PEÇ;5.019,240;PEÇ;5.019,24;BRL;5.019,24;BRL;FATURAMENTO DIRETO;5.019,24;0,000;0,000;2025;5002430209;1;5.019,24;504350;;0,000;2;04/07/2025;08/07/2025;S;C0;F;5.019,24;5.019,24
4500882732;30;2641;;2025;Q;5501332955;2;RPA08CPG;39648;;16/05/2025;18.970,000;PEÇ;18.970,000;PEÇ;18.970,00;BRL;18.970,00;BRL;FATURAMENTO DIRETO;18.970,00;0,000;0,000;2025;5002409600;2;18.970,00;504350;;0,000;2;13/05/2025;16/05/2025;S;C0;F;18.970,00;18.970,00
4500882732;30;2641;;2025;Q;5501332956;2;RPA08CPG;39738;;16/05/2025;39.060,000;PEÇ;39.060,000;PEÇ;39.060,00;BRL;39.060,00;BRL;FATURAMENTO DIRETO;39.060,00;0,000;0,000;2025;5002409590;2;39.060,00;504350;;0,000;2;15/05/2025;16/05/2025;S;C0;F;39.060,00;39.060,00
4500882732;30;2641;;2025;Q;5501337614;2;RPA08CPG;39892;;01/06/2025;18.725,000;PEÇ;18.725,000;PEÇ;18.725,00;BRL;18.725,00;BRL;FATURAMENTO DIRETO;18.725,00;0,000;0,000;2025;5002414576;2;18.725,00;504350;;0,000;2;23/05/2025;31/05/2025;S;C0;F;18.725,00;18.725,00
4500882732;30;2641;;2025;Q;5501346772;1;RPA08CPG;64932;;20/06/2025;27.250,000;PEÇ;27.250,000;PEÇ;27.250,00;BRL;27.250,00;BRL;FATURAMENTO DIRETO;27.250,00;0,000;0,000;2025;5002424277;1;27.250,00;504350;;0,000;2;14/06/2025;20/06/2025;S;C0;F;27.250,00;27.250,00
4500882732;30;2641;;2025;Q;5501349541;1;RPA08CPG;40409;;01/07/2025;27.250,000;PEÇ;27.250,000;PEÇ;27.250,00;BRL;27.250,00;BRL;FATURAMENTO DIRETO;27.250,00;0,000;0,000;2025;5002427112;1;27.250,00;504350;;0,000;2;20/06/2025;01/07/2025;S;C0;F;27.250,00;27.250,00
4500882732;30;2641;;2025;Q;5501349816;2;RPA08CPG;40524;;01/07/2025;21.781,770;PEÇ;21.781,770;PEÇ;21.781,77;BRL;21.781,77;BRL;FATURAMENTO DIRETO;21.781,77;0,000;0,000;2025;5002427276;2;21.781,77;504350;;0,000;2;25/06/2025;02/07/2025;S;C0;F;21.781,77;21.781,77
4500882732;30;2641;;2025;Q;5501352008;2;RPA08CPG;16017;;07/07/2025;7.775,470;PEÇ;7.775,470;PEÇ;7.775,47;BRL;7.775,47;BRL;FATURAMENTO DIRETO;7.775,47;0,000;0,000;2025;5002429412;2;7.775,47;504350;;0,000;2;03/07/2025;07/07/2025;S;C0;F;7.775,47;7.775,47
4500882803;10;2681;;2025;Q;5501372267;1;RPA08CPG;2426;;01/09/2025;11.300,000;PEÇ;11.300,000;PEÇ;11.300,00;BRL;11.300,00;BRL;FATURAMENTO DIRETO;11.300,00;0,000;0,000;2025;5002449917;1;11.300,00;504350;;0,000;2;04/08/2025;01/09/2025;S;C0;F;11.300,00;11.300,00
4500882803;10;2681;;2025;Q;5501372444;1;RPA08CPG;2452;;01/09/2025;17.070,000;PEÇ;17.070,000;PEÇ;17.070,00;BRL;17.070,00;BRL;FATURAMENTO DIRETO;17.070,00;0,000;0,000;2025;5002450035;1;17.070,00;504350;;0,000;2;12/08/2025;01/09/2025;S;C0;F;17.070,00;17.070,00
4500882803;10;2681;;2025;Q;5501372445;1;RPA08CPG;2658;;01/09/2025;13.083,210;PEÇ;13.083,210;PEÇ;13.083,21;BRL;13.083,21;BRL;FATURAMENTO DIRETO;13.083,21;0,000;0,000;2025;5002450069;1;13.083,21;504350;;0,000;2;07/08/2025;01/09/2025;S;C0;F;13.083,21;13.083,21
4500882803;10;2681;;2025;Q;5501372495;1;RPA08CPG;2659;;02/09/2025;5.965,870;PEÇ;5.965,870;PEÇ;5.965,87;BRL;5.965,87;BRL;FATURAMENTO DIRETO;5.965,87;0,000;0,000;2025;5002450280;2;5.965,87;504350;;0,000;2;07/08/2025;02/09/2025;S;C0;F;5.965,87;5.965,87
4500882803;10;2681;;2025;Q;5501372509;1;RPA08CPG;2176;;01/09/2025;11.380,000;PEÇ;11.380,000;PEÇ;11.380,00;BRL;11.380,00;BRL;FATURAMENTO DIRETO;11.380,00;0,000;0,000;2025;5002450208;1;11.380,00;504350;;0,000;2;14/08/2025;02/09/2025;S;C0;F;11.380,00;11.380,00
4500882803;10;2681;;2025;Q;5501377141;1;RFERNAN;2659;;02/09/2025;-5.965,870;PEÇ;-5.965,870;PEÇ;-5.965,87;BRL;-5.965,87;BRL;FATURAMENTO DIRETO;-5.965,87;0,000;0,000;2025;5002450280;2;-5.965,87;504350;;0,000;2;07/08/2025;12/09/2025;H;C0;F;-5.965,87;-5.965,87
4500882803;10;2681;;2025;Q;5501377142;1;RFERNAN;2176;;01/09/2025;-11.380,000;PEÇ;-11.380,000;PEÇ;-11.380,00;BRL;-11.380,00;BRL;FATURAMENTO DIRETO;-11.380,00;0,000;0,000;2025;5002450208;1;-11.380,00;504350;;0,000;2;14/08/2025;12/09/2025;H;C0;F;-11.380,00;-11.380,00
4500882803;10;2681;;2025;Q;5501377143;1;RFERNAN;2452;;01/09/2025;-17.070,000;PEÇ;-17.070,000;PEÇ;-17.070,00;BRL;-17.070,00;BRL;FATURAMENTO DIRETO;-17.070,00;0,000;0,000;2025;5002450035;1;-17.070,00;504350;;0,000;2;12/08/2025;12/09/2025;H;C0;F;-17.070,00;-17.070,00
4500882803;10;2681;;2025;Q;5501377144;1;RFERNAN;2658;;01/09/2025;-13.083,210;PEÇ;-13.083,210;PEÇ;-13.083,21;BRL;-13.083,21;BRL;FATURAMENTO DIRETO;-13.083,21;0,000;0,000;2025;5002450069;1;-13.083,21;504350;;0,000;2;07/08/2025;12/09/2025;H;C0;F;-13.083,21;-13.083,21
4500882803;20;2681;;2025;Q;5501332362;1;RPA08CPG;1932;;15/05/2025;67.080,000;PEÇ;67.080,000;PEÇ;67.080,00;BRL;67.080,00;BRL;FATURAMENTO DIRETO;67.080,00;0,000;0,000;2025;5002408995;1;67.080,00;504350;;0,000;2;03/05/2025;15/05/2025;S;C0;F;67.080,00;67.080,00
4500882803;20;2681;;2025;Q;5501346983;1;RPA08CPG;2671;;20/06/2025;44.720,000;PEÇ;44.720,000;PEÇ;44.720,00;BRL;44.720,00;BRL;FATURAMENTO DIRETO;44.720,00;0,000;0,000;2025;5002424522;1;44.720,00;504350;;0,000;2;03/06/2025;20/06/2025;S;C0;F;44.720,00;44.720,00
4500882803;20;2681;;2025;Q;5501347023;1;RPA08CPG;450304;;20/06/2025;33.540,000;PEÇ;33.540,000;PEÇ;33.540,00;BRL;33.540,00;BRL;FATURAMENTO DIRETO;33.540,00;0,000;0,000;2025;5002424518;1;33.540,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;33.540,00;33.540,00
4500882803;20;2681;;2025;Q;5501347030;1;RPA08CPG;2657;;20/06/2025;11.180,000;PEÇ;11.180,000;PEÇ;11.180,00;BRL;11.180,00;BRL;FATURAMENTO DIRETO;11.180,00;0,000;0,000;2025;5002424587;1;11.180,00;504350;;0,000;2;30/05/2025;20/06/2025;S;C0;F;11.180,00;11.180,00
4500882803;20;2681;;2025;Q;5501347042;1;RPA08CPG;450307;;20/06/2025;31.860,000;PEÇ;31.860,000;PEÇ;31.860,00;BRL;31.860,00;BRL;FATURAMENTO DIRETO;31.860,00;0,000;0,000;2025;5002424577;1;31.860,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;31.860,00;31.860,00
4500882803;20;2681;;2025;Q;5501347043;1;RPA08CPG;450317;;20/06/2025;26.550,000;PEÇ;26.550,000;PEÇ;26.550,00;BRL;26.550,00;BRL;FATURAMENTO DIRETO;26.550,00;0,000;0,000;2025;5002424609;1;26.550,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;26.550,00;26.550,00
4500882803;20;2681;;2025;Q;5501347044;1;RPA08CPG;450308;;20/06/2025;26.550,000;PEÇ;26.550,000;PEÇ;26.550,00;BRL;26.550,00;BRL;FATURAMENTO DIRETO;26.550,00;0,000;0,000;2025;5002424527;1;26.550,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;26.550,00;26.550,00
4500882803;20;2681;;2025;Q;5501347045;1;RPA08CPG;450318;;20/06/2025;31.860,000;PEÇ;31.860,000;PEÇ;31.860,00;BRL;31.860,00;BRL;FATURAMENTO DIRETO;31.860,00;0,000;0,000;2025;5002424538;1;31.860,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;31.860,00;31.860,00
4500882803;20;2681;;2025;Q;5501347046;1;RPA08CPG;450319;;20/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424586;1;15.930,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501347047;1;RPA08CPG;450310;;20/06/2025;83.850,000;PEÇ;83.850,000;PEÇ;83.850,00;BRL;83.850,00;BRL;FATURAMENTO DIRETO;83.850,00;0,000;0,000;2025;5002424628;1;83.850,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;83.850,00;83.850,00
4500882803;20;2681;;2025;Q;5501347048;1;RPA08CPG;450314;;20/06/2025;67.080,000;PEÇ;67.080,000;PEÇ;67.080,00;BRL;67.080,00;BRL;FATURAMENTO DIRETO;67.080,00;0,000;0,000;2025;5002424612;1;67.080,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;67.080,00;67.080,00
4500882803;20;2681;;2025;Q;5501347049;1;RPA08CPG;450306;;20/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424598;1;15.930,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501347050;1;RPA08CPG;450311;;20/06/2025;39.130,000;PEÇ;39.130,000;PEÇ;39.130,00;BRL;39.130,00;BRL;FATURAMENTO DIRETO;39.130,00;0,000;0,000;2025;5002424591;1;39.130,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;39.130,00;39.130,00
4500882803;20;2681;;2025;Q;5501347051;1;RPA08CPG;2701;;20/06/2025;22.360,000;PEÇ;22.360,000;PEÇ;22.360,00;BRL;22.360,00;BRL;FATURAMENTO DIRETO;22.360,00;0,000;0,000;2025;5002424544;1;22.360,00;504350;;0,000;2;17/06/2025;20/06/2025;S;C0;F;22.360,00;22.360,00
4500882803;20;2681;;2025;Q;5501347108;1;RPA08CPG;2756;;20/06/2025;11.180,000;PEÇ;11.180,000;PEÇ;11.180,00;BRL;11.180,00;BRL;FATURAMENTO DIRETO;11.180,00;0,000;0,000;2025;5002424633;1;11.180,00;504350;;0,000;2;09/06/2025;20/06/2025;S;C0;F;11.180,00;11.180,00
4500882803;20;2681;;2025;Q;5501347109;1;RPA08CPG;450313;;20/06/2025;37.170,000;PEÇ;37.170,000;PEÇ;37.170,00;BRL;37.170,00;BRL;FATURAMENTO DIRETO;37.170,00;0,000;0,000;2025;5002424624;1;37.170,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;37.170,00;37.170,00
4500882803;20;2681;;2025;Q;5501347110;1;RPA08CPG;450309;;20/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424674;1;15.930,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501347111;1;RPA08CPG;450320;;20/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424667;1;15.930,00;504350;;0,000;2;10/06/2025;20/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501347273;1;RPA08CPG;2658;;21/06/2025;27.950,000;PEÇ;27.950,000;PEÇ;27.950,00;BRL;27.950,00;BRL;FATURAMENTO DIRETO;27.950,00;0,000;0,000;2025;5002424744;1;27.950,00;504350;;0,000;2;30/05/2025;21/06/2025;S;C0;F;27.950,00;27.950,00
4500882803;20;2681;;2025;Q;5501347294;1;RPA08CPG;2700;;21/06/2025;11.180,000;PEÇ;11.180,000;PEÇ;11.180,00;BRL;11.180,00;BRL;FATURAMENTO DIRETO;11.180,00;0,000;0,000;2025;5002424729;1;11.180,00;504350;;0,000;2;17/06/2025;21/06/2025;S;C0;F;11.180,00;11.180,00
4500882803;20;2681;;2025;Q;5501347299;1;RPA08CPG;2755;;21/06/2025;33.540,000;PEÇ;33.540,000;PEÇ;33.540,00;BRL;33.540,00;BRL;FATURAMENTO DIRETO;33.540,00;0,000;0,000;2025;5002424728;1;33.540,00;504350;;0,000;2;09/06/2025;21/06/2025;S;C0;F;33.540,00;33.540,00
4500882803;20;2681;;2025;Q;5501347303;1;RPA08CPG;450315;;21/06/2025;83.850,000;PEÇ;83.850,000;PEÇ;83.850,00;BRL;83.850,00;BRL;FATURAMENTO DIRETO;83.850,00;0,000;0,000;2025;5002424711;1;83.850,00;504350;;0,000;2;10/06/2025;21/06/2025;S;C0;F;83.850,00;83.850,00
4500882803;20;2681;;2025;Q;5501347447;1;RPA08CPG;450316;;23/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424575;1;15.930,00;504350;;0,000;2;10/06/2025;23/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501347448;1;RPA08CPG;450305;;23/06/2025;15.930,000;PEÇ;15.930,000;PEÇ;15.930,00;BRL;15.930,00;BRL;FATURAMENTO DIRETO;15.930,00;0,000;0,000;2025;5002424651;1;15.930,00;504350;;0,000;2;10/06/2025;23/06/2025;S;C0;F;15.930,00;15.930,00
4500882803;20;2681;;2025;Q;5501355147;1;RPA08CPG;1515;;14/07/2025;16.770,000;PEÇ;16.770,000;PEÇ;16.770,00;BRL;16.770,00;BRL;FATURAMENTO DIRETO;16.770,00;0,000;0,000;2025;5002432414;1;16.770,00;504350;;0,000;2;03/07/2025;14/07/2025;S;C0;F;16.770,00;16.770,00
4500882803;20;2681;;2025;Q;5501355221;1;RPA08CPG;2850;;14/07/2025;11.180,000;PEÇ;11.180,000;PEÇ;11.180,00;BRL;11.180,00;BRL;FATURAMENTO DIRETO;11.180,00;0,000;0,000;2025;5002432434;1;11.180,00;504350;;0,000;2;07/07/2025;14/07/2025;S;C0;F;11.180,00;11.180,00
4500882803;20;2681;;2025;Q;5501372445;3;RPA08CPG;2658;;01/09/2025;26.746,790;PEÇ;26.746,790;PEÇ;26.746,79;BRL;26.746,79;BRL;FATURAMENTO DIRETO;26.746,79;0,000;0,000;2025;5002450069;2;26.746,79;504350;;0,000;2;07/08/2025;01/09/2025;S;C0;F;26.746,79;26.746,79
4500882803;20;2681;;2025;Q;5501372964;1;IAREGO;2177;;02/09/2025;854,820;PEÇ;854,820;PEÇ;854,82;BRL;854,82;BRL;FATURAMENTO DIRETO;854,82;0,000;0,000;2025;5002450224;1;854,82;504350;;0,000;2;14/08/2025;02/09/2025;S;C0;F;854,82;854,82
4500882803;20;2681;;2025;Q;5501377144;2;RFERNAN;2658;;01/09/2025;-26.746,790;PEÇ;-26.746,790;PEÇ;-26.746,79;BRL;-26.746,79;BRL;FATURAMENTO DIRETO;-26.746,79;0,000;0,000;2025;5002450069;2;-26.746,79;504350;;0,000;2;07/08/2025;12/09/2025;H;C0;F;-26.746,79;-26.746,79
4500882803;20;2681;;2025;Q;5501377145;1;RFERNAN;2177;;02/09/2025;-854,820;PEÇ;-854,820;PEÇ;-854,82;BRL;-854,82;BRL;FATURAMENTO DIRETO;-854,82;0,000;0,000;2025;5002450224;1;-854,82;504350;;0,000;2;14/08/2025;12/09/2025;H;C0;F;-854,82;-854,82
4500882803;30;2681;;2025;Q;5501347460;1;RPA08CPG;450312;;23/06/2025;67.080,000;PEÇ;67.080,000;PEÇ;67.080,00;BRL;67.080,00;BRL;FATURAMENTO DIRETO;67.080,00;0,000;0,000;2025;5002424791;1;67.080,00;504350;;0,000;2;10/06/2025;23/06/2025;S;C0;F;67.080,00;67.080,00
4500882803;30;2681;;2025;Q;5501347461;1;RPA08CPG;450321;;23/06/2025;33.540,000;PEÇ;33.540,000;PEÇ;33.540,00;BRL;33.540,00;BRL;FATURAMENTO DIRETO;33.540,00;0,000;0,000;2025;5002424794;1;33.540,00;504350;;0,000;2;10/06/2025;23/06/2025;S;C0;F;33.540,00;33.540,00
